id_user,id_str_user,name_user,screen_name_user,description_user,url_user,followers_count_user_user,favourites_count_user,lang_user,id_status,id_str_status,textstatus,created_at_status,truncated,in_reply_to_screen_name,retweet_count,favorite_count,retweeted,lang_status
751370066,751370066,Tola dy,dytola,,,2,0,en,1031841936108269568,1031841936108269568,@AzureSupport I mean I used the azure database sql server I created an azure database and what am@asking is does my… https://t.co/TUX9Qp7yPz,2018-08-21 09:54:22,True,AzureSupport,0,0,False,en
751370066,751370066,Tola dy,dytola,,,2,0,en,1031840690894827520,1031840690894827520,"@azuresupport #azTechHelp Hello, does azure database are automatically backup ?",2018-08-21 09:49:26,False,AzureSupport,0,0,False,en
17000457,17000457,Microsoft Azure,Azure,"The official account for Microsoft Azure. Follow for news and updates from the #Azure team and community. For help, please contact @AzureSupport.",http://t.co/vFtkLITsAX,622738,4622,en,1031840687359225856,1031840687359225856,"@simonz1 Hi Simon, have you reached out to our friends, @AzureSupport? They may have some answers for you. Thanks!",2018-08-21 09:49:25,False,simonz1,0,0,False,en
104844322,104844322,sng.by,sng_by,since 2005,http://t.co/HpolIcqWqw,1369,3,ru,1031840399772606464,1031840399772606464,@AzureSupport https://t.co/0x4hnHlrDz here it is,2018-08-21 09:48:16,False,AzureSupport,0,0,False,en
7149522,7149522,Isaac Abraham,isaac_abraham,"F# MVP, .NET and Azure consultant. Author of ""Get Programming with F#"". Founder of @compositionalit. Guitarist. Tottenham fan. I create infamous 2-line PRs.",https://t.co/xBsXxhwEF8,2823,7596,en,1031836662890983425,1031836662890983425,@AzureSupport @azurestorage Thanks. I've found https://t.co/nkD5TwbWEW which seems to be what I need. Just wasn't documented very well.,2018-08-21 09:33:25,False,AzureSupport,0,0,False,en
803276096200470528,803276096200470528,Shaders Laboratory,ShadersLabo,"Shaders free-to-use : 



https://t.co/W3EaABoU80


https://t.co/o6lhBFaSK2",https://t.co/W3EaABoU80,160,1268,fr,1031836149638152192,1031836149638152192,@azuresupport #azTechHelp It seems that our Cloud service cannot be reached from russia and china. Is there an issu… https://t.co/s3Ojt5w0BN,2018-08-21 09:31:23,True,AzureSupport,0,0,False,en
7149522,7149522,Isaac Abraham,isaac_abraham,"F# MVP, .NET and Azure consultant. Author of ""Get Programming with F#"". Founder of @compositionalit. Guitarist. Tottenham fan. I create infamous 2-line PRs.",https://t.co/xBsXxhwEF8,2823,7596,en,1031834389645275136,1031834389645275136,"@AzureSupport @azurestorage Yes, I'm using this: https://t.co/99mxgu5Rzz but can't find (for sure) where the Azure… https://t.co/MjobXErVPh",2018-08-21 09:24:23,True,AzureSupport,0,0,False,en
937721763835891712,937721763835891712,JMCCC,jmcccltd,,,0,0,en-gb,1031830269127544833,1031830269127544833,@AzureSupport Is there a problem with some Azure portals? One customer one is working fine but in mine I can't clic… https://t.co/ISpx3KoBg5,2018-08-21 09:08:01,True,AzureSupport,0,0,False,en
254050167,254050167,Jaffar Abbas,jaffar_abbas,,,12,0,en,1031829024614637568,1031829024614637568,@azuresupport #azhelp: I've created a B2C tenant AD for a test and now want to delete it. The check states that are… https://t.co/QsGOaCcBdO,2018-08-21 09:03:04,True,AzureSupport,0,0,False,en
22501453,22501453,Mikael Hakansson,wmmihaa,Business- and Technology developer at Axians IoT Nordic. Founder of https://t.co/yGWmZA417T.,https://t.co/K6bUKpHauQ,570,407,en,1031827621674401792,1031827621674401792,"Azure IoT Europe West seems to have major issues @MicrosoftIoT @AzureSupport . Unable to manage devices using C# ""… https://t.co/wfikSJaIfu",2018-08-21 08:57:30,True,,0,0,False,en
2796111784,2796111784,Jens Bruggeman,JensBruggeman,"Microsoft Azure & Amazon AWS integrator, ALM Consultant at RealDolmen",https://t.co/zk8Mi8gGEl,84,1187,nl,1031827164663083008,1031827164663083008,@AzureSupport @AzureFunctions Are you sure this is azure-resource-manager related? It seems to be related to Azure Portal,2018-08-21 08:55:41,False,AzureSupport,0,0,False,en
15046345,15046345,John Katsiotis,djsolid,Living Large. Eating Smart. Dying hard. Founder of @parkaround.,https://t.co/Xiektd1Ulb,558,3,en,1031826587321335808,1031826587321335808,@AzureSupport I used a public DNS and seem to be working now. Thanks,2018-08-21 08:53:23,False,AzureSupport,0,0,False,en
104844322,104844322,sng.by,sng_by,since 2005,http://t.co/HpolIcqWqw,1369,3,ru,1031825894724300800,1031825894724300800,"@AzureSupport While I observe contradictory behavior - WEBSITE_HOSTNAME is switched with a slot, thus, could not be… https://t.co/YpYKPgyPZ9",2018-08-21 08:50:38,True,AzureSupport,0,0,False,en
15046345,15046345,John Katsiotis,djsolid,Living Large. Eating Smart. Dying hard. Founder of @parkaround.,https://t.co/Xiektd1Ulb,558,3,en,1031821753046233088,1031821753046233088,@AzureSupport Portal's website and my own azure web app are unreachable with error DNS_PROBE_FINISHED_NXDOMAIN. Tri… https://t.co/FH5DXCLma2,2018-08-21 08:34:10,True,AzureSupport,0,0,False,en
2796111784,2796111784,Jens Bruggeman,JensBruggeman,"Microsoft Azure & Amazon AWS integrator, ALM Consultant at RealDolmen",https://t.co/zk8Mi8gGEl,84,1187,nl,1031819665113329664,1031819665113329664,"@AzureSupport @AzureFunctions Hi , 
In our ARM templates, we use API version 2018-02-01 .. Azure Portal uses 2016-03-01",2018-08-21 08:25:53,False,AzureSupport,0,1,False,en
104844322,104844322,sng.by,sng_by,since 2005,http://t.co/HpolIcqWqw,1369,3,ru,1031815720030625792,1031815720030625792,"@AzureSupport But according to this 3rd party doc - WEBSITE_HOSTNAME variable is *sticky to the slot*, so, i would… https://t.co/UsXQjuf2hq",2018-08-21 08:10:12,True,AzureSupport,0,0,False,en
2796111784,2796111784,Jens Bruggeman,JensBruggeman,"Microsoft Azure & Amazon AWS integrator, ALM Consultant at RealDolmen",https://t.co/zk8Mi8gGEl,84,1187,nl,1031815656310751232,1031815656310751232,"@AzureSupport @AzureFunctions Yes, but the issue is related to Azure Portal using old API version number",2018-08-21 08:09:57,False,AzureSupport,0,0,False,en
2796111784,2796111784,Jens Bruggeman,JensBruggeman,"Microsoft Azure & Amazon AWS integrator, ALM Consultant at RealDolmen",https://t.co/zk8Mi8gGEl,84,1187,nl,1031814126404870144,1031814126404870144,"@AzureSupport @AzureFunctions Can you let team validate this request ?
 
https://t.co/jeaZUB7YvM",2018-08-21 08:03:52,False,AzureSupport,0,0,False,en
104844322,104844322,sng.by,sng_by,since 2005,http://t.co/HpolIcqWqw,1369,3,ru,1031813576858775552,1031813576858775552,"@AzureSupport Yes, some of slot settings are marked as sticky",2018-08-21 08:01:41,False,AzureSupport,0,0,False,en
409304121,409304121,Дмитрий Холомьев,lsa377,"Псих-аналитик, менеджер-фигенеджер, блоггер-трешник. Чувство юмора - своеобразное, опошлятор - 6 random.",https://t.co/TDhv8nfMwB,7,3,ru,1031810619920531456,1031810619920531456,"@azuresupport #azcommunity In your pricing calculator for virtual machines I see value of cores named ""Cores(s)"". Did you mean ""Core(s)""?",2018-08-21 07:49:56,False,AzureSupport,0,0,False,en
1020341054955016198,1020341054955016198,Aman Syed,AmanSye87300754,,,0,0,en,1031809640214999041,1031809640214999041,"do you have the procedure to migrate data from an on premise NAS share to a NAS share in cloud?? 
Is ASR is support… https://t.co/tozpWGvOoX",2018-08-21 07:46:02,True,,0,0,False,en
104844322,104844322,sng.by,sng_by,since 2005,http://t.co/HpolIcqWqw,1369,3,ru,1031803780835278848,1031803780835278848,@AzureSupport in 2 different subscriptions I see that env. variable WEBSITE_HOSTNAME is not changing it's value whi… https://t.co/InIYAWccVX,2018-08-21 07:22:45,True,AzureSupport,0,0,False,en
751370066,751370066,Tola dy,dytola,,,2,0,en,1031799717812822016,1031799717812822016,"@AzureSupport I been followed that example but it seem not working. error message "" Microsoft.IdentityModel.Clients… https://t.co/vAlk4TJO4h",2018-08-21 07:06:37,True,AzureSupport,0,0,False,en
237521641,237521641,prasad goud talluri,prasad_tall,,,29,4,en,1031799334763995137,1031799334763995137,"@AzureSupport Hi,
Do you have any update on this",2018-08-21 07:05:05,False,AzureSupport,0,0,False,en
751370066,751370066,Tola dy,dytola,,,2,0,en,1031798616082378753,1031798616082378753,@AzureSupport Ok thanks am checking on it,2018-08-21 07:02:14,False,AzureSupport,0,0,False,en
14230195,14230195,Serge Van Meerbeeck,sergevm,"I'm a .NET developer living in Belgium, interested in and exploring a wide range of development related stuff.",,283,456,en,1031796648261955589,1031796648261955589,@AzureSupport Sent!,2018-08-21 06:54:25,False,AzureSupport,0,0,False,en
751370066,751370066,Tola dy,dytola,,,2,0,en,1031796365754392576,1031796365754392576,@azuresupport #azTechHelp How to embed powerbi report on MVC Apps ?,2018-08-21 06:53:18,False,AzureSupport,0,0,False,en
14230195,14230195,Serge Van Meerbeeck,sergevm,"I'm a .NET developer living in Belgium, interested in and exploring a wide range of development related stuff.",,283,456,en,1031795473861042182,1031795473861042182,@AzureSupport Testing of a free tier of IoT Hub. I'm getting https://t.co/y9MLOxt9PK.Devices.Common.Exceptions.Serv… https://t.co/6B4KOPAgNA,2018-08-21 06:49:45,True,AzureSupport,0,0,False,en
1380978390,1380978390,Faceless,ThePapeeh,El único fracaso es dejar de intentarlo.,,15,20,es,1031794185144356865,1031794185144356865,"Hola buenas, como podrían ayudarme ante un impedimentos de error 812 en una conexión P2S desde un server 2008 r2? gracias. @AzureSupport",2018-08-21 06:44:38,False,,0,0,False,es
1024286657510604800,1024286657510604800,Marko,Marko17998065,,,0,0,en,1031785286659923969,1031785286659923969,@azuresupport #azTechHelp Can't restore data from Azure backup. Got error that credential are not valid...,2018-08-21 06:09:16,False,AzureSupport,0,0,False,en
90810776,90810776,Andy Lai Yong Sing,AndyLYS,,,3,0,en,1031783625811849216,1031783625811849216,@azuresupport #azTechHelp An existing connection was forcibly closed by the remote host. This  happen recently .,2018-08-21 06:02:40,False,AzureSupport,0,0,False,en
90810776,90810776,Andy Lai Yong Sing,AndyLYS,,,3,0,en,1031783431447838720,1031783431447838720,@azuresupport #azTechHelp,2018-08-21 06:01:54,False,AzureSupport,0,0,False,und
159045202,159045202,ねお屋,neoya3,風は空に星は天に,,82,2149,ja,1031757163998277633,1031757163998277633,"@AzureSupport Thanks for replying.
The virtual machine I'm trying to deploy is a  Windows Virtual Machine with Stan… https://t.co/8hZmIsrKB1",2018-08-21 04:17:31,True,AzureSupport,0,0,False,en
159045202,159045202,ねお屋,neoya3,風は空に星は天に,,82,2149,ja,1031750538952466434,1031750538952466434,"@azuresupport #azhelp: I want to create a virtual machine using free services in Japan region. But I cannot find ""J… https://t.co/0nzNBpRjkP",2018-08-21 03:51:12,True,AzureSupport,0,0,False,en
748432303366381570,748432303366381570,Adolfo De Avila,DeLamster,,,2,0,es,1031749869407531009,1031749869407531009,@azuresupport #azTechHelp,2018-08-21 03:48:32,False,AzureSupport,0,0,False,und
18730817,18730817,Moses Meisner,monsey11,"Father, Husband, Computer Programmer/Web Developer.",,261,59,en,1031748343955906560,1031748343955906560,@azuresupport #azhelp: How can one recover a username and password on a Virtual Machine? tried resting Admin passwo… https://t.co/iT9LWLADHe,2018-08-21 03:42:28,True,AzureSupport,0,0,False,en
6125442,6125442,Colonel Skrrtz,SenatorIvy,Author of award-winning autobiography/cookbook/strategy guide 'SenatorIvy: Shit Shoveler in the Albatross Aviary' Bush lied; Kentucky Fried.,https://t.co/2P5nsiHdij,1041,59836,en,1031728362690109440,1031728362690109440,"@AzureSupport how about you make this text oh, I dunno, HIGHLIGHTABLE SO I CAN COPY THE DAMN THING OUT OF THIS BOX… https://t.co/RpWRDmZv5f",2018-08-21 02:23:04,True,AzureSupport,0,0,False,en
25838074,25838074,Roland Oldengarm,RolandOldengarm,Independent IT Contractor and Co-Founder at YouJustGo | .NET | TypeScript | Angular | SharePoint | Office 365 | Azure,,356,211,en,1031727364017860608,1031727364017860608,@AzureSupport done.,2018-08-21 02:19:06,False,AzureSupport,0,0,False,en
14249047,14249047,Elier Delgado,elier,https://t.co/TRFPL9TdEz #SoftwareEngineer #FullStack #Innovation #Blockchain #MachineLearning #ChatBots #Ecom #Banking #FinTech 🇨🇺 🇨🇦,,265,133,en,1031724299969802243,1031724299969802243,@AzureSupport When I click in APIs it supposed to show this. Now it is showing: Not found. https://t.co/uIvHKXRX6m,2018-08-21 02:06:56,False,elier,0,0,False,en
14249047,14249047,Elier Delgado,elier,https://t.co/TRFPL9TdEz #SoftwareEngineer #FullStack #Innovation #Blockchain #MachineLearning #ChatBots #Ecom #Banking #FinTech 🇨🇺 🇨🇦,,265,133,en,1031723675211497475,1031723675211497475,"@AzureSupport Yes, I cleared my cache, still having the issue.",2018-08-21 02:04:27,False,AzureSupport,0,0,False,en
25838074,25838074,Roland Oldengarm,RolandOldengarm,Independent IT Contractor and Co-Founder at YouJustGo | .NET | TypeScript | Angular | SharePoint | Office 365 | Azure,,356,211,en,1031721364774764544,1031721364774764544,hi @AzureSupport where can I complain about the Azure Support I'm getting? I've raised a performance issue 14 days… https://t.co/585QmvXQ1c,2018-08-21 01:55:16,True,,0,2,False,en
14249047,14249047,Elier Delgado,elier,https://t.co/TRFPL9TdEz #SoftwareEngineer #FullStack #Innovation #Blockchain #MachineLearning #ChatBots #Ecom #Banking #FinTech 🇨🇺 🇨🇦,,265,133,en,1031720542489985025,1031720542489985025,@azuresupport #azTechHelp broken link APIs in API Management https://t.co/YJs8Gfou52,2018-08-21 01:52:00,False,AzureSupport,0,0,False,in
34796533,34796533,Simon Peter,Simonbelieves,Man of God. Business Man. Writer. Opportunist. Budgeter.,,1188,0,en,1031702886466691074,1031702886466691074,Hey My Virtual Machine all of a sudden crashed and now it seems no matter what I do I cannot get the machine to loa… https://t.co/dKTHxE2NJp,2018-08-21 00:41:50,True,,0,0,False,en
4047682823,4047682823,Marc Paris,marcusparisus,,,2,0,fr,1031701566410170368,1031701566410170368,@azuresupport #azTechHelp,2018-08-21 00:36:36,False,AzureSupport,0,0,False,und
115431036,115431036,Isaac Levin,isaac2004,"ADM @Microsoft, Software Developer, Cloud Enthusiast, Speaker, #MCSD, #MCSA, runner, and husband to a very understanding wife and two perfect little monsters",https://t.co/c7gQnNgy1p,299,3454,en,1031699836347789312,1031699836347789312,RT @odeded: 2 days to go until the #AppServiceAMA Twitter event! This is a great opportunity to ask the product group direct questions live…,2018-08-21 00:29:43,False,,10,0,False,en
38205552,38205552,Martin Abbott,martinabbott,"Dad, husband, CTO, Microsoft Azure MVP, keen but not very good athlete",https://t.co/gooULLuB1R,970,5793,en,1031699778332024832,1031699778332024832,RT @odeded: 2 days to go until the #AppServiceAMA Twitter event! This is a great opportunity to ask the product group direct questions live…,2018-08-21 00:29:29,False,,10,0,False,en
16053367,16053367,Vitor Faria Tomaz,vitortomaz,Data & Enterprise Cloud Team SE @ Microsoft,,394,478,en,1031691851701604352,1031691851701604352,@Habrock_Brewing @AzureSupport You can run the cleanup script connected to the database copy without any problem. T… https://t.co/DIJMV6GVBg,2018-08-20 23:58:00,True,Habrock_Brewing,0,0,False,en
2950598664,2950598664,Dxcv,Habrock_Brewing,,,15,972,en,1031683463236251650,1031683463236251650,@AzureSupport hi i saw that post. however the scripts have a warning on them that is off putting.,2018-08-20 23:24:40,False,AzureSupport,0,0,False,en
823083,823083,Miguel de Icaza,migueldeicaza,"Started Xamarin, Mono, Gnome with great friends. Working at Microsoft on beautiful .NET Mobile tools.",https://t.co/W8ndBXzrN5,63810,102491,en,1031675684454838274,1031675684454838274,@AzureSupport @docsmsft @Azure Running the cosmosdb emulator on Mac or Linux,2018-08-20 22:53:45,False,AzureSupport,0,1,False,en
13692682,13692682,zwetan,zwetan,"I'm an internet fed child, geek coder dude, pro open source everything eating 0s and 1s every goddamn day",http://t.co/jAR36vYt1B,1161,5901,en,1031674566488346624,1031674566488346624,"@AzureSupport @migueldeicaza @docsmsft @Azure a port as a software ported to those platforms: Mac and/or Linux

;)",2018-08-20 22:49:18,False,AzureSupport,0,0,False,en
322393619,322393619,ClysmiC,ClysmiC11,programmer and game enthusiast,,121,1843,en,1031672362997956608,1031672362997956608,@AzureSupport Nope. That's the only error,2018-08-20 22:40:33,False,AzureSupport,0,0,False,en
972111408,972111408,james whitfield,jameslwhitfield,,,12,1653,en,1031665477448282113,1031665477448282113,@AzureSupport Also I created this new VM because our old VM has gotten corrupted and ruined. Can I detach the drive… https://t.co/mnzXAQDu6T,2018-08-20 22:13:11,True,AzureSupport,0,0,False,en
972111408,972111408,james whitfield,jameslwhitfield,,,12,1653,en,1031664113469083648,1031664113469083648,"@AzureSupport I can see it say something like selection, manager and then it just goes black.",2018-08-20 22:07:46,False,AzureSupport,0,0,False,en
972111408,972111408,james whitfield,jameslwhitfield,,,12,1653,en,1031661734195601414,1031661734195601414,@AzureSupport why would a brand new Windows Server instance Come up with a black screen and cmd window when I log in for the first time.,2018-08-20 21:58:19,False,AzureSupport,0,0,False,en
468933951,468933951,Josue Gomez,choche520,"Going out, making life happen!",,32,6,es,1031661605975674882,1031661605975674882,"@AzureSupport you guys really need to pay close attention. If you go to the first questions it clearly says: ""Power… https://t.co/ydyqwYHKQg",2018-08-20 21:57:48,True,AzureSupport,0,0,False,en
2386873586,2386873586,Christopher C Hansen,C_C_Hansen,,,5,0,en,1031657484967141381,1031657484967141381,"@AzureSupport Running VM as test account.  More memory than my office PC, yet with nothing opened there is low memo… https://t.co/SrmXL5cUFz",2018-08-20 21:41:26,True,AzureSupport,0,0,False,en
2386873586,2386873586,Christopher C Hansen,C_C_Hansen,,,5,0,en,1031656038846656512,1031656038846656512,"@AzureSupport I restarted virtual machine, nothing running, but low memory warning. Chris@BoldTypeNews.com account.  What gives?",2018-08-20 21:35:41,False,AzureSupport,0,0,False,en
973681567724900353,973681567724900353,leeicewitz,leeicewitz1,Humanitarian ❄️🌊,,2613,29540,en,1031654503865561089,1031654503865561089,RT @EdKrassen: Here is a call for Microsoft Azure (@AzureSupport) to ban neo-Nazi hate website Gab) (@getongab) for their constant threats…,2018-08-20 21:29:35,False,,288,0,False,en
3094232313,3094232313,Franco Leuzzi,francoleuzzi,"Microsoft MVP - Windows and Devices for IT - Decimo anno
https://t.co/WHIz957MaJ",http://t.co/On2Opcq7up,493,106,it,1031653720516440064,1031653720516440064,RT @odeded: 2 days to go until the #AppServiceAMA Twitter event! This is a great opportunity to ask the product group direct questions live…,2018-08-20 21:26:28,False,,10,0,False,en
24467057,24467057,Antonio Rodriguez,antoniwan,"Software engineer living in Miami, Florida. I know what I'm doing 60% of time.",https://t.co/PobtHRsqqD,1274,11087,en,1031653407227035649,1031653407227035649,@AzureSupport Sent. Thank you 😭,2018-08-20 21:25:14,False,AzureSupport,0,0,False,en
2386873586,2386873586,Christopher C Hansen,C_C_Hansen,,,5,0,en,1031651931926740992,1031651931926740992,"@azuresupport #azcommunity
nothing is running but 90% of the memory is used?  Why?",2018-08-20 21:19:22,False,AzureSupport,0,0,False,en
888077435568144384,888077435568144384,Diana Rigby,CUSD_Super,,,51,0,en,1031650452616568832,1031650452616568832,@azuresupport #azTechHelp  I set up trial backups and put my credit card with them.  i guess when the trial ended i… https://t.co/DV8th5gIOz,2018-08-20 21:13:29,True,AzureSupport,0,0,False,en
888077435568144384,888077435568144384,Diana Rigby,CUSD_Super,,,51,0,en,1031650040257765376,1031650040257765376,@azuresupport #azTechHelp,2018-08-20 21:11:51,False,AzureSupport,0,0,False,und
468933951,468933951,Josue Gomez,choche520,"Going out, making life happen!",,32,6,es,1031649583724736514,1031649583724736514,"@AzureSupport Sure, I'll wait!",2018-08-20 21:10:02,False,AzureSupport,0,0,False,en
156416173,156416173,Khaled Zayed,Pepperlandian,"Technical Advisor for the Azure App Services team at Microsoft Portugal.

If I'm not at my desk, I'm probably scuba diving...",,70,29,en,1031647232636985344,1031647232636985344,RT @odeded: 2 days to go until the #AppServiceAMA Twitter event! This is a great opportunity to ask the product group direct questions live…,2018-08-20 21:00:41,False,,10,0,False,en
361102292,361102292,Alex Mang ☁,iamalexmang,"Best of German on one half, best of Romanian on the other half. Microsoft MCT & Azure MVP by day. Speaker, Trainer, Architect by night. Cloudee!",https://t.co/E9916jYEYO,639,1989,en,1031646251215974400,1031646251215974400,RT @odeded: 2 days to go until the #AppServiceAMA Twitter event! This is a great opportunity to ask the product group direct questions live…,2018-08-20 20:56:48,False,,10,0,False,en
24467057,24467057,Antonio Rodriguez,antoniwan,"Software engineer living in Miami, Florida. I know what I'm doing 60% of time.",https://t.co/PobtHRsqqD,1274,11087,en,1031644011944202246,1031644011944202246,"@AzureSupport I need immediate billing support. I have 3 open tickets, all of which have been ""resolved"" just to fi… https://t.co/hkMv0yhHIS",2018-08-20 20:47:54,True,AzureSupport,0,0,False,en
13898362,13898362,Finbar Ryan,FinVamp1,Irishman working at Microsoft supporting the cloud. My thoughts do not reflect those of my employer.,http://t.co/zdRqVWDyQr,432,1243,en,1031643589246427136,1031643589246427136,RT @odeded: 2 days to go until the #AppServiceAMA Twitter event! This is a great opportunity to ask the product group direct questions live…,2018-08-20 20:46:13,False,,10,0,False,en
468933951,468933951,Josue Gomez,choche520,"Going out, making life happen!",,32,6,es,1031642400224096264,1031642400224096264,@AzureSupport any ideas on which is the powershell command to create an Azure user's last sign-in report?,2018-08-20 20:41:29,False,AzureSupport,0,0,False,en
2950598664,2950598664,Dxcv,Habrock_Brewing,,,15,972,en,1031638252711829505,1031638252711829505,"@AzureSupport Hello. I am trying to create an export of an existing database in Azure. However, I am running into t… https://t.co/GcEqBnuO9u",2018-08-20 20:25:01,True,AzureSupport,0,0,False,en
989947067882553344,989947067882553344,Rohan Islam,rohan_islam2,,https://t.co/6UAU4vDpWQ,9,73,en,1031630890290429952,1031630890290429952,@AzureSupport Thanks,2018-08-20 19:55:45,False,AzureSupport,0,0,False,en
95048407,95048407,LeomiK,LeoMikKC,instagram leomikkk,,194,0,es,1031630702155112449,1031630702155112449,@azuresupport #azTechHelp Why with my MPN suscription i can not create a QnA Maker service ?The management pricing tier is unavailable,2018-08-20 19:55:00,False,AzureSupport,0,0,False,en
14446037,14446037,Jeremy Wesley,j3rm,"Married, Programmer, Loves New Music, and works way to much.",http://t.co/RYbtn5CCFz,210,3,en,1031627221306429442,1031627221306429442,"@AzureSupport  Setting up CISCO ASA VPN to AZURE. What does ""Custom-AzureVPN-Policies-WithNarrowTrafficSelectors me… https://t.co/xD70uSb6NC",2018-08-20 19:41:10,True,AzureSupport,0,0,False,en
989947067882553344,989947067882553344,Rohan Islam,rohan_islam2,,https://t.co/6UAU4vDpWQ,9,73,en,1031626196897882114,1031626196897882114,@AzureSupport https://t.co/oXreNahli0,2018-08-20 19:37:06,False,AzureSupport,0,0,False,und
989947067882553344,989947067882553344,Rohan Islam,rohan_islam2,,https://t.co/6UAU4vDpWQ,9,73,en,1031625124934348800,1031625124934348800,"@AzureSupport I tried to create one and it failed with an error ""invalid BGP peering type - public peering has been deprecated"".",2018-08-20 19:32:51,False,AzureSupport,0,0,False,en
989947067882553344,989947067882553344,Rohan Islam,rohan_islam2,,https://t.co/6UAU4vDpWQ,9,73,en,1031619795894951937,1031619795894951937,Has Public Peering been already deprecated @AzureSupport #ExpressRoute,2018-08-20 19:11:40,False,,0,0,False,en
16932270,16932270,Andy McHargue,amac44,".NET Developer, SharePoint Developer, SharePoint Admin. SQL Server, MySQL.  LAMP Developer. Web CMS Developer: Wordpress, Drupal, Joomla, Sitecore.",,153,115,en,1031613421622423559,1031613421622423559,@azuresupport #azhelp: Do you have guidance on migrating a basic wordpress site from on prem to Azure? Not sure what my options are.,2018-08-20 18:46:20,False,AzureSupport,0,0,False,en
4206485363,4206485363,Jacob Trojan,t3cknic1an,"Tech Geek, System Engineer, Gogo. Managing: JAMF, ConfigMgr, Intune, Windows 10, macOS and Azure",https://t.co/IEI5dd4G4v,102,305,en,1031613002427101188,1031613002427101188,@AzureSupport Any update here? I tested to sqlpackage command over the weekend using the highest possible setting f… https://t.co/flKuSOz2cG,2018-08-20 18:44:40,True,t3cknic1an,0,0,False,en
1043861,1043861,Richard Reukema,codeputer,"Solutions Architect that focuses more on understanding the problem, than implementing a technology. That's an interesting solution, but what's the problem?",https://t.co/v4pjsvR0Q1,303,2331,en,1031612675329912832,1031612675329912832,@AzureSupport for sure,2018-08-20 18:43:22,False,AzureSupport,0,0,False,en
306828482,306828482,Moe ☁🖥☁,MoeBrueC,Technology and business enthusiast. Loves looking up - and space exploration.,https://t.co/BSbvWzuD5L,198,2608,de,1031611888356847616,1031611888356847616,"RT @AzureSupport: @MoeBrueC @Azure We can see your point. Hopefully it's in the pipeline. In the meantime, feel free to reach out if you ha…",2018-08-20 18:40:15,False,,1,0,False,en
812992145434943489,812992145434943489,Rajput,RajputKing_,I am Indian.,,5,16,en,1031611511289139207,1031611511289139207,"@AzureSupport If you guys think i am free user,So I'm not.. .if you need i can do DM to you . Please help ..Do the needful.",2018-08-20 18:38:45,False,AzureSupport,0,0,False,en
812992145434943489,812992145434943489,Rajput,RajputKing_,I am Indian.,,5,16,en,1031609338903912449,1031609338903912449,@AzureSupport I have posted this question on 18 August and today is 20 August.but still can't get any answer. Can i ask why?,2018-08-20 18:30:07,False,RajputKing_,0,0,False,en
1043861,1043861,Richard Reukema,codeputer,"Solutions Architect that focuses more on understanding the problem, than implementing a technology. That's an interesting solution, but what's the problem?",https://t.co/v4pjsvR0Q1,303,2331,en,1031608066251218944,1031608066251218944,"@AzureSupport isn't there some standard visio templates of a highly available network (web,bus,db) that we can use… https://t.co/TTrvfVfAzu",2018-08-20 18:25:04,True,AzureSupport,0,0,False,en
24164478,24164478,Allan Erickson,allanerickson,Positive Thinker,,25,35,en,1031607853449129985,1031607853449129985,@AzureSupport Thank you!,2018-08-20 18:24:13,False,AzureSupport,0,0,False,en
1031607388049166336,1031607388049166336,antonio,antonio91723677,,,0,0,en,1031607727473270784,1031607727473270784,@azuresupport #azTechHelp,2018-08-20 18:23:43,False,AzureSupport,0,0,False,und
2941420331,2941420331,Michał Furmankiewicz,mifurm,"Azure Architect, #Serverless Fan, Geek",https://t.co/GswkK7QJvj,404,2381,pl,1031604369219825664,1031604369219825664,RT @odeded: 2 days to go until the #AppServiceAMA Twitter event! This is a great opportunity to ask the product group direct questions live…,2018-08-20 18:10:22,False,,10,0,False,en
3460241,3460241,Gregor Suttie,gregor_suttie,"Head of Development Services for Sword IT | @GlasgowAzureUG organising committee member | DevOps | Eat, sleep @Azure repeat | Keen golfer 🏌️‍♂️ | Azure fanboy",https://t.co/yikjpRbo4h,1339,14903,en,1031603982681157632,1031603982681157632,RT @Pixel_Robots: Does anyone know how to get the @Azure security centre to rescan for recommendations? I have fixed some and want them to…,2018-08-20 18:08:50,False,,1,0,False,en
972111408,972111408,james whitfield,jameslwhitfield,,,12,1653,en,1031602276262203392,1031602276262203392,@AzureSupport Yep.  We do not need AD so sounds like the correct fit.  thx for your help,2018-08-20 18:02:03,False,AzureSupport,0,0,False,en
442918026,442918026,Eldert Grootenboer,egrootenboer,Microsoft Azure MVP | Cloud Solution Architect | Azure | IoT | Speaker | Blogger | Published Author | Motion10,http://t.co/rf3ZEA27XH,721,6074,en,1031599387867275265,1031599387867275265,RT @odeded: 2 days to go until the #AppServiceAMA Twitter event! This is a great opportunity to ask the product group direct questions live…,2018-08-20 17:50:34,False,,10,0,False,en
972111408,972111408,james whitfield,jameslwhitfield,,,12,1653,en,1031597758292127745,1031597758292127745,@AzureSupport So I should try to change the Per User license to a Per Device?  I am on the phone with business cent… https://t.co/7HcKCS1oC9,2018-08-20 17:44:06,True,AzureSupport,0,0,False,en
